Genome,Ku_IDs,LigD_IDs,Plasmid_IDs,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,NHEJ_status_verbose,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Architecture,genome_clean
GCF_900048035.1_GEFVIR,NA-Ku,NA-LigD,NA-plasmid,NZ_LN999832.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1070130,1070130,Enterobacteriaceae bacterium symbiont of Ferrisia virgata isolate GEFVIR genome assembly,Proteobacteria,Proteobacteria-Gammaproteobacteria,938041,1,29,No-LigD-domains,GCF_900048035
GCF_000262305.1_ASM26230v1,NA-Ku,NA-LigD,NA-plasmid,NC_017910.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,630626,563,Shimwellia blattae DSM 4481 = NBRC 105725,Proteobacteria,Proteobacteria-Gammaproteobacteria,4158725,8,57,No-LigD-domains,GCF_000262305
GCF_000763575.1_ASM76357v1,WP_049685693.1:9-188,"WP_049685694.1,lig:10-293",NA-plasmid,NZ_CP009170.1,0,1,-,WP_049685693.1,-,-,WP_049685694.1,-,Yes-NHEJ,3,2325,2325,Thermoanaerobacter kivui strain DSM 2030,Firmicutes,Firmicutes-Clostridia,2397824,4,35,Yes-NHEJ-lig-no-pol,GCF_000763575
GCF_000010425.1_ASM1042v1,NA-Ku,NA-LigD,NA-plasmid,NC_008618.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,367928,1680,Bifidobacterium adolescentis ATCC 15703 DNA,Actinobacteria,Actinobacteria-Bifidobacteriales,2089645,5,59,No-LigD-domains,GCF_000010425
GCF_000007145.1_ASM714v1,NP_635499.1:10-196,"NP_636664.1,lig:227-467;NP_635500.1,pe:5-157|lig:248-545|pol:720-963;NP_637662.1,pe:5-157|lig:229-526|pol:565-801",NA-plasmid,NC_003902.1,0,1,-,NP_635499.1,-,-,NP_635500.1;NP_636664.1;NP_637662.1,-,Yes-NHEJ,3,190485,339,Xanthomonas campestris pv. campestris str. ATCC 33913 chromosome,Proteobacteria,Proteobacteria-Gammaproteobacteria,5076188,2,65,Yes-NHEJ-all-same-prot,GCF_000007145
GCF_000968055.1_ASM96805v1,NA-Ku,NA-LigD,NA-plasmid,NC_022538.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1318466,38986,complete chromosome Acholeplasma palmae,Tenericutes,Tenericutes-Mollicutes,1554229,2,29,No-LigD-domains,GCF_000968055
GCF_001651805.1_ASM165180v1,NA-Ku,"WP_067378685.1,lig:117-229",NA-plasmid,NZ_CP015839.1,0,1,-,-,NA-Ku,-,WP_067378685.1,-,Lig-only,2,1821621,1821621,Marinobacterium sp. ST58-10,Proteobacteria,Proteobacteria-Gammaproteobacteria,5191608,6,59,LigD-only-lig-no-pol,GCF_001651805
GCF_000226315.1_ASM22631v1,NA-Ku,NA-LigD,NA-plasmid,NC_016026.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,856793,349221,Micavibrio aeruginosavorus ARL-13,Proteobacteria,Proteobacteria-Alphaproteobacteria,2481983,1,55,No-LigD-domains,GCF_000226315
GCF_000266945.1_ASM26694v1,WP_014810189.1:10-192,"WP_041286611.1,pol:9-248;WP_014808038.1,pe:7-164|lig:227-528",NC_018026.1,NC_018025.1,1,1,-,WP_014810189.1,-,-,WP_014808038.1;WP_041286611.1,-,Yes-NHEJ,3,706587,2358,Desulfomonile tiedjei DSM 6799 plasmid pDESTI.01,Proteobacteria,Proteobacteria-Deltaproteobacteria,6500104,1,50,Yes-NHEJ-all-diff-prot,GCF_000266945
GCF_000972785.3_ASM97278v3,WP_046290732.1:10-197,NA-LigD,NZ_CP011518.2@NZ_CP011519.2@NZ_CP011520.2@NZ_CP011521.2,NZ_CP011253.3,4,1,-,WP_046290732.1,-,-,-,NA-Lig,Ku-only,1,573737,573737,Pandoraea oxalativorans strain DSM 23570 plasmid pPO70-4,Proteobacteria,Proteobacteria-Betaproteobacteria,5630311,4,63,No-LigD-domains,GCF_000972785
GCF_000194135.1_ASM19413v1,NA-Ku,NA-LigD,NA-plasmid,NC_015318.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,760142,84405,Hippea maritima DSM 10411,Proteobacteria,Proteobacteria-Deltaproteobacteria,1694430,2,37,No-LigD-domains,GCF_000194135
GCF_001274895.1_ASM127489v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP006841.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1408189,1231000,Corynebacterium lactis RW2-5,Actinobacteria,Actinobacteria-Corynebacteriales,2769745,3,61,No-LigD-domains,GCF_001274895
GCF_000590925.1_ASM59092v1,NA-Ku,"WP_025313202.1,lig:221-469",NA-plasmid,NZ_CP004372.1,0,1,-,-,NA-Ku,-,WP_025313202.1,-,Lig-only,2,1294273,159346,Roseibacterium elongatum DSM 19469,Proteobacteria,Proteobacteria-Alphaproteobacteria,3555109,2,66,LigD-only-lig-no-pol,GCF_000590925
GCF_000183725.1_ASM18372v1,NA-Ku,NA-LigD,NC_014754.1@NC_014755.1@NC_014756.1@NC_014763.1,NC_014762.1,4,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,709032,148813,Sulfuricurvum kujiense DSM 16994 plasmid pSULKU04,Proteobacteria,Proteobacteria-Epsilonproteobacteria,2574824,3,45,No-LigD-domains,GCF_000183725
GCF_000010165.1_ASM1016v1,WP_015891911.1:9-193,"WP_015891916.1,lig:13-297;WP_041749511.1,pol:20-256",NA-plasmid,NC_012491.1,0,1,-,WP_015891911.1,-,-,WP_015891916.1;WP_041749511.1,-,Yes-NHEJ,3,358681,1393,Brevibacillus brevis NBRC 100599 DNA,Firmicutes,Firmicutes-Bacilli,6296436,15,47,Yes-NHEJ-lig-pol-diff-prot,GCF_000010165
GCF_000344805.1_ASM34480v1,WP_015667961.1:13-196;WP_015669030.1:13-195,"WP_015664931.1,pe:8-162|lig:273-570|pol:616-860;WP_015663256.1,lig:5-320;WP_015663863.1,lig:294-553",NA-plasmid,NC_020453.1,0,1,-,WP_015667961.1;WP_015669030.1,-,-,WP_015663256.1;WP_015663863.1;WP_015664931.1,-,Yes-NHEJ,3,1245469,44255,Bradyrhizobium oligotrophicum S58 DNA,Proteobacteria,Proteobacteria-Alphaproteobacteria,8264165,2,65,Yes-NHEJ-all-same-prot,GCF_000344805
GCF_000177235.2_ASM17723v2,WP_013489765.1:9-192,"WP_013489766.1,lig:17-300;WP_013486812.1,lig:20-296;WP_013489767.1,pol:126-365",NA-plasmid,NC_014829.1,0,1,-,WP_013489765.1,-,-,WP_013486812.1;WP_013489766.1;WP_013489767.1,-,Yes-NHEJ,3,649639,1413,Bacillus cellulosilyticus DSM 2522,Firmicutes,Firmicutes-Bacilli,4681672,10,37,Yes-NHEJ-lig-pol-diff-prot,GCF_000177235
GCF_000935025.1_ASM93502v1,WP_044334121.1:11-175,"WP_044334119.1,pe:8-160|lig:219-509|pol:527-771;WP_044330095.1,lig:213-463",NZ_CP010837.1,NZ_CP010836.1,1,1,-,WP_044334121.1,-,-,WP_044330095.1;WP_044334119.1,-,Yes-NHEJ,3,1609977,1609977,Sphingomonas sp. WHSC-8 plasmid,Proteobacteria,Proteobacteria-Alphaproteobacteria,5191536,2,67,Yes-NHEJ-all-same-prot,GCF_000935025
GCF_000021865.1_ASM2186v1,NA-Ku,NA-LigD,NC_014035.1,NC_014034.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,272942,1061,Rhodobacter capsulatus SB 1003 plasmid pRCB133,Proteobacteria,Proteobacteria-Alphaproteobacteria,3738958,4,67,No-LigD-domains,GCF_000021865
GCF_000473995.1_ASM47399v1,NA-Ku,NA-LigD,NA-plasmid,NC_022571.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1345695,169679,Clostridium saccharobutylicum DSM 13864,Firmicutes,Firmicutes-Clostridia,5107814,12,29,No-LigD-domains,GCF_000473995
GCF_000189295.2_ASM18929v2,NA-Ku,NA-LigD,NA-plasmid,NC_016803.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,641491,876,Desulfovibrio desulfuricans ND132,Proteobacteria,Proteobacteria-Deltaproteobacteria,3858580,2,65,No-LigD-domains,GCF_000189295
GCF_000973105.1_ASM97310v1,NA-Ku,"WP_046287440.1,lig:221-472",NA-plasmid,NC_015844.1,0,1,-,-,NA-Ku,-,WP_046287440.1,-,Lig-only,2,63186,63186,Zobellia galactanivorans strain DsiJT chromosome,Bacteroidetes,Bacteroidetes-Flavobacteriia,5521712,2,43,LigD-only-lig-no-pol,GCF_000973105
GCF_000024785.1_ASM2478v1,WP_012836149.1:12-193,"WP_012832039.1,lig:210-438;WP_041919674.1,lig:29-325;WP_012834992.1,pol:20-265;WP_012832339.1,pol:17-272;WP_012836150.1,pe:328-467|lig:502-793|pol:16-261",NC_013442.1,NC_013441.1,1,1,-,WP_012836149.1,-,-,WP_012832039.1;WP_041919674.1;WP_012832339.1;WP_012834992.1;WP_012836150.1,-,Yes-NHEJ,3,526226,2054,Gordonia bronchialis DSM 43247 plasmid pGBRO01,Actinobacteria,Actinobacteria-Corynebacteriales,5208602,2,67,Yes-NHEJ-all-same-prot,GCF_000024785
GCF_001277995.1_ASM127799v1,NA-Ku,NA-LigD,NZ_CP009221.1@NZ_CP009222.1,NZ_CP009220.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,931089,1408191,Corynebacterium deserti GIMN1.010 plasmid pCdes2,Actinobacteria,Actinobacteria-Corynebacteriales,2972149,6,55,No-LigD-domains,GCF_001277995
GCF_000010285.1_ASM1028v1,NA-Ku,NA-LigD,NA-plasmid,NC_010617.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,378753,72000,Kocuria rhizophila DC2201 DNA,Actinobacteria,Actinobacteria-Micrococcales,2697540,3,71,No-LigD-domains,GCF_000010285
GCF_000025305.1_ASM2530v1,NA-Ku,NA-LigD,NA-plasmid,NC_013740.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,591001,905,Acidaminococcus fermentans DSM 20731,Firmicutes,Firmicutes-Negativicutes,2329769,6,56,No-LigD-domains,GCF_000025305
GCF_000093085.1_ASM9308v1,NA-Ku,NA-LigD,NA-plasmid,NC_014219.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,439292,85683,Bacillus selenitireducens MLS10,Firmicutes,Firmicutes-Bacilli,3592487,7,49,No-LigD-domains,GCF_000093085
GCF_000092925.1_ASM9292v1,WP_013165650.1:18-196;WP_013165648.1:13-192,"WP_013164910.1,lig:220-480;WP_013165649.1,pe:5-157|lig:236-539|pol:557-800",NA-plasmid,NC_014217.1,0,1,-,WP_013165648.1;WP_013165650.1,-,-,WP_013164910.1;WP_013165649.1,-,Yes-NHEJ,3,639283,921,Starkeya novella DSM 506,Proteobacteria,Proteobacteria-Alphaproteobacteria,4765023,1,68,Yes-NHEJ-all-same-prot,GCF_000092925
GCF_000069185.1_ASM6918v1,YP_001701776.1:10-189,"YP_001701777.1,pe:281-433|lig:462-745|pol:7-242;YP_001701034.1,pol:15-264;YP_001701033.1,lig:2-248;YP_001705067.1,pol:24-267",NC_010394.1,NC_010397.1,1,1,-,YP_001701776.1,-,-,YP_001701033.1;YP_001701034.1;YP_001701777.1;YP_001705067.1,-,Yes-NHEJ,3,36809,36809,Mycobacterium abscessus plasmid,Actinobacteria,Actinobacteria-Corynebacteriales,5067172,1,64,Yes-NHEJ-all-same-prot,GCF_000069185
GCF_000092645.1_ASM9264v1,WP_013133221.1:9-181,"WP_013132674.1,lig:204-445;WP_013132499.1,lig:11-329;WP_013132580.1,lig:20-317;WP_013133222.1,pol:16-260;WP_013132501.1,pol:15-258",NA-plasmid,NC_014165.1,0,1,-,WP_013133221.1,-,-,WP_013132499.1;WP_013132501.1;WP_013132580.1;WP_013132674.1;WP_013133222.1,-,Yes-NHEJ,3,469371,2006,Thermobispora bispora DSM 43833,Actinobacteria,Actinobacteria-Actinobacteria incertae sedis,4189976,4,72,Yes-NHEJ-lig-pol-diff-prot,GCF_000092645
GCF_001889005.1_ASM188900v1,WP_072552946.1:9-189,"WP_072553306.1,lig:221-469;WP_072552945.1,pe:4-157|lig:200-483|pol:512-757",NA-plasmid,NZ_CP018153.1,0,1,-,WP_072552946.1,-,-,WP_072552945.1;WP_072553306.1,-,Yes-NHEJ,3,1913577,1913577,Gramella sp. LPB0144,Bacteroidetes,Bacteroidetes-Flavobacteriia,2978889,3,38,Yes-NHEJ-all-same-prot,GCF_001889005
GCF_000224085.1_ASM22408v1,NA-Ku,NA-LigD,NA-plasmid,NC_015945.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,886377,111501,Muricauda ruestringensis DSM 13258,Bacteroidetes,Bacteroidetes-Flavobacteriia,3842422,2,41,No-LigD-domains,GCF_000224085
GCF_001025135.1_ASM102513v1,NA-Ku,NA-LigD,NA-plasmid,NZ_AP012323.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,500634,1681,Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456 DNA,Actinobacteria,Actinobacteria-Bifidobacteriales,2211039,2,63,No-LigD-domains,GCF_001025135
GCF_000830985.1_ASM83098v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007151.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1420916,1420916,Marinobacter similis strain A3d10,Proteobacteria,Proteobacteria-Gammaproteobacteria,3975896,1,58,No-LigD-domains,GCF_000830985
GCF_000008685.2_ASM868v2,NA-Ku,NA-LigD,NC_001903.1@NC_000948.1@NC_000949.1@NC_000950.1@NC_000951.1@NC_000952.1@NC_000953.1@NC_000954.1@NC_001904.1@NC_001849.2@NC_000955.2@NC_001850.1@NC_001851.2@NC_001852.1@NC_001853.1@NC_001854.1@NC_001855.1@NC_001856.1@NC_000957.1@NC_001857.2@NC_000956.1,NC_001318.1,21,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,224326,139,Borrelia burgdorferi B31 plasmid lp56,Spirochaetes,Spirochaetes-Spirochaetales,910724,1,29,No-LigD-domains,GCF_000008685
GCF_000165485.1_ASM16548v1,NA-Ku,"WP_013377472.1,lig:225-423;WP_002609400.1,pe:9-165|lig:226-509|pol:560-799",NA-plasmid,NC_014623.1,0,1,-,-,NA-Ku,-,WP_013377472.1;WP_002609400.1,-,Lig-only,2,378806,41,Stigmatella aurantiaca DW4/3-1,Proteobacteria,Proteobacteria-Deltaproteobacteria,10260756,2,67,LigD-only-all-same-prot,GCF_000165485
GCF_001697225.1_ASM169722v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP014671.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1810504,1810504,Gammaproteobacteria bacterium TR3.2,Proteobacteria,Proteobacteria-Gammaproteobacteria,3243537,1,68,No-LigD-domains,GCF_001697225
GCF_000010125.1_ASM1012v1,NA-Ku,NA-LigD,NC_007351.1@NC_007352.1,NC_007350.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,342451,29385,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 plasmid pSSP2,Firmicutes,Firmicutes-Bacilli,2516575,6,33,No-LigD-domains,GCF_000010125
GCF_001465545.3_ASM146554v3,NA-Ku,NA-LigD,NA-plasmid,NZ_CP013480.3,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,93219,93219,Pandoraea norimbergensis strain DSM 11628,Proteobacteria,Proteobacteria-Betaproteobacteria,6167370,4,63,No-LigD-domains,GCF_001465545
GCF_000009605.1_ASM960v1,NA-Ku,NA-LigD,NC_002253.1@NC_002252.1,NC_002528.1,2,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,107806,9,Buchnera aphidicola str. APS (Acyrthosiphon pisum) plasmid pTrp,Proteobacteria,Proteobacteria-Gammaproteobacteria,640681,1,26,No-LigD-domains,GCF_000009605
GCF_000024605.1_ASM2460v1,NA-Ku,NA-LigD,NC_013386.1,NC_013385.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,429009,42838,Ammonifex degensii KC4 plasmid pADEG01,Firmicutes,Firmicutes-Clostridia,2129237,2,59,No-LigD-domains,GCF_000024605
GCF_000632845.1_ASM63284v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007474.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,391036,391036,Ehrlichia sp. HF,Proteobacteria,Proteobacteria-Alphaproteobacteria,1148904,1,30,No-LigD-domains,GCF_000632845
GCF_000023785.1_ASM2378v1,NA-Ku,NA-LigD,NC_012983.1,NC_012982.1,1,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,582402,2724,Hirschia baltica ATCC 49814 plasmid pHbal01,Proteobacteria,Proteobacteria-Alphaproteobacteria,3455622,2,45,No-LigD-domains,GCF_000023785
GCF_000153485.2_ASM15348v2,NA-Ku,"WP_015023901.1,lig:221-469",NA-plasmid,NC_018721.1,0,1,-,-,NA-Ku,-,WP_015023901.1,-,Lig-only,2,313595,57029,Psychroflexus torquis ATCC 700755,Bacteroidetes,Bacteroidetes-Flavobacteriia,4321832,3,35,LigD-only-lig-no-pol,GCF_000153485
GCF_001051995.2_ASM105199v2,NA-Ku,NA-LigD,NA-plasmid,NZ_CP014646.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1134435,1134435,Thauera humireducens strain SgZ-1,Proteobacteria,Proteobacteria-Betaproteobacteria,4171754,4,66,No-LigD-domains,GCF_001051995
GCF_000325665.1_ASM32566v1,NA-Ku,NA-LigD,NA-plasmid,NC_019908.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1042417,52584,Brachyspira pilosicoli P43/6/78,Spirochaetes,Spirochaetes-Brachyspirales,2555556,1,28,No-LigD-domains,GCF_000325665
GCF_000092865.1_ASM9286v1,WP_013117133.1:9-183,"WP_013116175.1,lig:219-510;WP_043598856.1,lig:11-331;WP_013116061.1,pe:1-153|pol:252-482;WP_013117134.1,lig:16-306;WP_013115830.1,pol:16-272",NA-plasmid,NC_014151.1,0,1,-,WP_013117133.1,-,-,WP_013115830.1;WP_013116061.1;WP_013116175.1;WP_043598856.1;WP_013117134.1,-,Yes-NHEJ,3,446466,1711,Cellulomonas flavigena DSM 20109,Actinobacteria,Actinobacteria-Micrococcales,4123179,2,74,Yes-NHEJ-all-diff-prot,GCF_000092865
GCF_000208385.1_ASM20838v1,NA-Ku,NA-LigD,NA-plasmid,NC_015436.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,760011,273376,Sphaerochaeta coccoides DSM 17374,Spirochaetes,Spirochaetes-Spirochaetales,2227296,3,51,No-LigD-domains,GCF_000208385
GCF_000092365.1_ASM9236v1,NA-Ku,NA-LigD,NA-plasmid,NC_014218.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,644284,28264,Arcanobacterium haemolyticum DSM 20595,Actinobacteria,Actinobacteria-Actinomycetales,1986154,4,53,No-LigD-domains,GCF_000092365
GCF_001562115.1_ASM156211v1,NA-Ku,"WP_057795621.1,lig:218-473;WP_057793821.1,lig:154-279",NZ_CP013927.1,NZ_CP013926.1,1,1,-,-,NA-Ku,-,WP_057793821.1;WP_057795621.1,-,Lig-only,2,233316,233316,Alteromonas stellipolaris strain LMG 21861 plasmid pASTE61-200,Proteobacteria,Proteobacteria-Gammaproteobacteria,4652019,5,44,LigD-only-lig-no-pol,GCF_001562115
GCF_000816145.1_ASM81614v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP007141.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1123384,57487,Thermotoga hypogea DSM 11164,Thermotogae,Thermotogae-Thermotogales,2165416,1,49,No-LigD-domains,GCF_000816145
GCF_001639105.1_ASM163910v1,NA-Ku,"WP_063636049.1,lig:215-459",NA-plasmid,NZ_CP015285.1,0,1,-,-,NA-Ku,-,WP_063636049.1,-,Lig-only,2,1226968,1226968,Azospirillum humicireducens strain SgZ-5,Proteobacteria,Proteobacteria-Alphaproteobacteria,3181617,4,67,LigD-only-lig-no-pol,GCF_001639105
GCF_000734015.1_ASM73401v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP008796.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,289377,1741,Thermodesulfobacterium commune DSM 2178,Thermodesulfobacteria,Thermodesulfobacteria-Thermodesulfobacteriales,1764045,1,37,No-LigD-domains,GCF_000734015
GCF_001636295.1_ASM163629v1,WP_068200486.1:9-187,"WP_068201060.1,pol:16-272;WP_068200471.1,pe:313-421|lig:533-844|pol:17-253;WP_068201058.1,lig:23-276;WP_068204158.1,lig:197-497",NA-plasmid,NZ_CP014209.1,0,1,-,WP_068200486.1,-,-,WP_068200471.1;WP_068201058.1;WP_068201060.1;WP_068204158.1,-,Yes-NHEJ,3,1300344,372663,Isoptericola dokdonensis DS-3,Actinobacteria,Actinobacteria-Micrococcales,3826972,4,74,Yes-NHEJ-all-same-prot,GCF_001636295
GCF_000503895.1_ASM50389v1,WP_023786767.1:15-196,"WP_023786765.1,lig:26-196;WP_023786766.1,pe:18-174|pol:245-490;WP_023787494.1,lig:220-525",NA-plasmid,NC_022997.1,0,1,-,WP_023786767.1,-,-,WP_023786765.1;WP_023786766.1;WP_023787494.1,-,Yes-NHEJ,3,1029756,1427356,Hyphomicrobium nitrativorans NL23,Proteobacteria,Proteobacteria-Alphaproteobacteria,3653837,1,64,Yes-NHEJ-all-diff-prot,GCF_000503895
GCF_000024225.1_ASM2422v1,NA-Ku,NA-LigD,NA-plasmid,NC_013203.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,521095,1382,Atopobium parvulum DSM 20469,Actinobacteria,Actinobacteria-Coriobacteriia,1543805,1,46,No-LigD-domains,GCF_000024225
GCF_000400955.1_ASM40095v1,NA-Ku,NA-LigD,NA-plasmid,NC_021284.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1276229,216945,Spiroplasma syrphidicola EA-1,Tenericutes,Tenericutes-Mollicutes,1107344,1,29,No-LigD-domains,GCF_000400955
GCF_001590605.1_ASM159060v1,WP_068402818.1:9-186,"WP_068396381.1,lig:221-484;WP_068402816.1,pe:5-165|lig:243-548|pol:596-837",NA-plasmid,NZ_CP014504.1,0,1,-,WP_068402818.1,-,-,WP_068396381.1;WP_068402816.1,-,Yes-NHEJ,3,188932,188932,Pedobacter cryoconitis strain PAMC 27485,Bacteroidetes,Bacteroidetes-Sphingobacteriia,5950539,6,39,Yes-NHEJ-all-same-prot,GCF_001590605
GCF_001685355.1_ASM168535v1,WP_067439566.1:12-193,"WP_067428099.1,lig:203-465;WP_067439564.1,pol:14-252;WP_067426436.1,lig:26-317;WP_067426049.1,lig:20-312;WP_067442939.1,pol:14-259;WP_067442938.1,lig:11-331;WP_067425464.1,lig:1-47;WP_067425985.1,pe:7-164;WP_067442618.1,pol:37-262",NA-plasmid,NZ_CP016438.1,0,1,-,WP_067439566.1,-,-,WP_067425464.1;WP_067425985.1;WP_067426049.1;WP_067426436.1;WP_067428099.1;WP_067439564.1;WP_067442618.1;WP_067442938.1;WP_067442939.1,-,Yes-NHEJ,3,1915,1915,Streptomyces lincolnensis strain NRRL 2936,Actinobacteria,Actinobacteria-Streptomycetales,10319054,6,71,Yes-NHEJ-all-diff-prot,GCF_001685355
GCF_001543245.1_ASM154324v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP014163.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,128944,128944,Aerococcus urinaehominis strain CCUG42038B,Firmicutes,Firmicutes-Bacilli,1831400,4,43,No-LigD-domains,GCF_001543245
GCF_000014125.1_ASM1412v1,NA-Ku,NA-LigD,NA-plasmid,NC_008593.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,386415,1542,Clostridium novyi NT,Firmicutes,Firmicutes-Clostridia,2547720,10,29,No-LigD-domains,GCF_000014125
GCF_000154785.2_ASM15478v2,NA-Ku,"WP_013962773.1,lig:221-459",NC_015729.1@NC_015728.1@NC_015741.1,NC_015730.1,3,1,-,-,NA-Ku,-,WP_013962773.1,-,Lig-only,2,391595,42443,Roseobacter litoralis Och 149 plasmid pRLO149_94,Proteobacteria,Proteobacteria-Alphaproteobacteria,4505211,1,57,LigD-only-lig-no-pol,GCF_000154785
GCF_000016425.1_ASM1642v1,WP_012015167.1:9-180,"WP_050765057.1,pol:15-271;WP_012015165.1,pol:15-259;WP_012014869.1,pol:43-269;WP_011905444.1,lig:11-333;WP_011905441.1,pol:18-263;WP_012015166.1,lig:8-309",NA-plasmid,NC_009380.1,0,1,-,WP_012015167.1,-,-,WP_011905441.1;WP_011905444.1;WP_050765057.1;WP_012014869.1;WP_012015165.1;WP_012015166.1,-,Yes-NHEJ,3,369723,168695,Salinispora tropica CNB-440,Actinobacteria,Actinobacteria-Micromonosporales,5183331,3,69,Yes-NHEJ-lig-pol-diff-prot,GCF_000016425
GCF_001305675.1_ASM130567v1,WP_062395668.1:9-190,"WP_062391408.1,pol:18-267;WP_062395670.1,lig:358-646|pol:14-247;WP_062391407.1,lig:22-325;WP_062392045.1,pol:20-266;WP_062395306.1,lig:200-477",NA-plasmid,NZ_CP011853.1,0,1,-,WP_062395668.1,-,-,WP_062391407.1;WP_062391408.1;WP_062392045.1;WP_062395306.1;WP_062395670.1,-,Yes-NHEJ,3,1136941,1136941,Gordonia sp. QH-11,Actinobacteria,Actinobacteria-Corynebacteriales,4428727,4,68,Yes-NHEJ-lig-pol-same_prot,GCF_001305675
GCF_000012345.1_ASM1234v1,NA-Ku,NA-LigD,NA-plasmid,NC_007205.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,335992,198252,Candidatus Pelagibacter ubique HTCC1062,Proteobacteria,Proteobacteria-Alphaproteobacteria,1308759,1,30,No-LigD-domains,GCF_000012345
GCF_000163895.2_ASM16389v2,NA-Ku,NA-LigD,NA-plasmid,NC_016630.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,546269,143361,Filifactor alocis ATCC 35896,Firmicutes,Firmicutes-Clostridia,1931012,4,35,No-LigD-domains,GCF_000163895
GCF_000817955.1_ASM81795v1,NA-Ku,NA-LigD,NA-plasmid,NZ_CP009788.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,345632,345632,Geobacter pickeringii strain G13,Proteobacteria,Proteobacteria-Deltaproteobacteria,3618700,3,62,No-LigD-domains,GCF_000817955
GCF_000508245.1_ASM50824v1,NA-Ku,NA-LigD,NA-plasmid,NC_023062.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,1415773,171632,Mycoplasma ovis str. Michigan,Tenericutes,Tenericutes-Mollicutes,702511,2,32,No-LigD-domains,GCF_000508245
GCF_000019785.1_ASM1978v1,NA-Ku,NA-LigD,NA-plasmid,NC_010524.1,0,1,-,-,NA-Ku,-,-,NA-Lig,No-NHEJ,0,395495,34029,Leptothrix cholodnii SP-6,Proteobacteria,Proteobacteria-Betaproteobacteria,4909403,2,69,No-LigD-domains,GCF_000019785
